transaction_id,customer_id,transaction_date,transaction_type,amount,adjustment_code,network_node,country,destination_account,is_suspicious_ground_truth,country_name,risk_score,is_tax_haven,cross_border,amount_zscore_cliente
TXN00000177,CLI000345,2023-07-22,FATURA,3049.42,02,SP-CORE-02,BR,BR-8616379926,False,Brasil,0.05,False,False,0.8199463736041839
TXN00000178,CLI000303,2023-09-19,FATURA,2223.62,01,RJ-CORE-01,BR,BR-7482848011,False,Brasil,0.05,False,False,-0.36632872805317335
TXN00000179,CLI000314,2023-02-22,AJUSTE,529.63,01,SP-CORE-02,BR,BR-1118543408,False,Brasil,0.05,False,False,-0.9958512308571636
TXN00000180,CLI001187,2023-04-01,FATURA,3330.5,10,MG-CORE-01,BR,BR-2121910732,False,Brasil,0.05,False,False,0.8409458133338747
TXN00000181,CLI000901,2023-12-15,PAGAMENTO,3236.06,02,RJ-CORE-01,BR,BR-9519284858,False,Brasil,0.05,False,False,0.8295035177886194
TXN00000182,CLI000116,2023-08-29,FATURA,1558.88,02,RJ-CORE-01,BR,BR-1164313410,False,Brasil,0.05,False,False,0.7437380825684804
TXN00000183,CLI000588,2023-09-17,ESTORNO,-278.18,10,MG-CORE-01,BR,BR-7857221324,False,Brasil,0.05,False,False,-0.350079324421576
TXN00000184,CLI001039,2023-11-27,FATURA,3027.59,00,BA-CORE-01,BR,BR-8672650595,False,Brasil,0.05,False,False,0.5324392462406466
TXN00000185,CLI000386,2023-08-25,PAGAMENTO,2039.55,00,MG-CORE-01,BR,BR-5791662169,False,Brasil,0.05,False,False,0.6045362105531223
TXN00000186,CLI000704,2023-11-06,ESTORNO,-1675.19,01,SP-CORE-01,BR,BR-6111349421,False,Brasil,0.05,False,False,-0.16428722909120777
TXN00000187,CLI000900,2023-09-16,FATURA,2268.52,00,SP-CORE-02,BR,BR-9780573290,False,Brasil,0.05,False,False,0.14163349755154564
TXN00000188,CLI000693,2023-07-06,AJUSTE,1317.52,02,MG-CORE-01,BR,BR-2872852789,False,Brasil,0.05,False,False,0.25404630697205194
TXN00000189,CLI001143,2023-11-20,FATURA,2272.62,00,RJ-CORE-01,BR,BR-6141226746,False,Brasil,0.05,False,False,-0.7071067811865475
TXN00000190,CLI001194,2023-05-26,PAGAMENTO,896.95,01,RJ-CORE-01,BR,BR-2852408227,False,Brasil,0.05,False,False,-0.7071067811865474
TXN00000191,CLI000174,2023-06-29,AJUSTE,1099.61,10,SP-CORE-02,BR,BR-9249648005,False,Brasil,0.05,False,False,-0.5963991644024288
TXN00000192,CLI000868,2023-10-14,ESTORNO,-1330.84,02,SP-CORE-02,BR,BR-7971399399,False,Brasil,0.05,False,False,-1.6217658332259646
TXN00000193,CLI000996,2023-01-10,ESTORNO,1281.84,01,SP-CORE-02,BR,BR-9160639027,False,Brasil,0.05,False,False,-0.46326716268104284
TXN00000194,CLI000208,2023-04-26,AJUSTE,3499.92,01,SP-CORE-01,BR,BR-7473041886,False,Brasil,0.05,False,False,-0.26414963918277157
TXN00000195,CLI000316,2023-12-05,FATURA,1191.94,01,BA-CORE-01,BR,BR-8159250505,False,Brasil,0.05,False,False,-0.805439746207858
TXN00000196,CLI000842,2023-04-03,AJUSTE,2913.08,01,MG-CORE-01,BR,BR-6695912196,False,Brasil,0.05,False,False,0.5876621576184808
TXN00000197,CLI000920,2023-12-13,ESTORNO,2524.16,10,BA-CORE-01,BR,BR-8289454630,False,Brasil,0.05,False,False,1.2846543653279132
TXN00000198,CLI001169,2023-10-01,AJUSTE,852.31,10,SP-CORE-02,BR,BR-3381183483,False,Brasil,0.05,False,False,-0.4564385696678401
TXN00000199,CLI000858,2023-08-25,PAGAMENTO,2697.65,10,BA-CORE-01,BR,BR-6118914230,False,Brasil,0.05,False,False,0.6207817152685506
TXN00000200,CLI000985,2023-04-13,AJUSTE,2808.38,01,RJ-CORE-01,BR,BR-7739255769,False,Brasil,0.05,False,False,0.8791767128652459
TXN00000201,CLI000559,2023-10-11,ESTORNO,3271.34,00,RJ-CORE-01,BR,BR-4580822352,False,Brasil,0.05,False,False,-0.3983073402713282
TXN00000202,CLI000924,2023-09-20,PAGAMENTO,532.77,10,SP-CORE-01,BR,BR-6600100279,False,Brasil,0.05,False,False,0.08952151534116846
TXN00000203,CLI000168,2023-01-14,ESTORNO,-1463.84,10,BA-CORE-01,BR,BR-6197695041,False,Brasil,0.05,False,False,-0.038975147896888954
TXN00000204,CLI000588,2023-04-25,ESTORNO,-118.09,00,RJ-CORE-01,BR,BR-6679017210,False,Brasil,0.05,False,False,-0.34676528196971623
TXN00000205,CLI000163,2023-12-23,PAGAMENTO,387510.88,4F,SANTOS-PORT-07,LU,OFFSHORE-379176OO,True,Luxemburgo,0.8,True,True,1.7888448295948862
TXN00000206,CLI001081,2023-05-12,FATURA,770.48,01,BA-CORE-01,BR,BR-3472487690,False,Brasil,0.05,False,False,0.0
TXN00000207,CLI000098,2023-02-26,PAGAMENTO,2721.08,01,RJ-CORE-01,BR,BR-6944142262,False,Brasil,0.05,False,False,0.9659592664277116
TXN00000208,CLI001024,2023-08-03,AJUSTE,2243.55,10,SP-CORE-01,BR,BR-2716495971,False,Brasil,0.05,False,False,0.199641246101405
TXN00000209,CLI000880,2023-11-20,FATURA,1813.51,01,SP-CORE-02,BR,BR-3953315788,False,Brasil,0.05,False,False,0.8657195817066559
TXN00000210,CLI001073,2023-11-11,FATURA,1247.8,10,SP-CORE-02,BR,BR-4803044105,False,Brasil,0.05,False,False,0.1635319382508431
TXN00000211,CLI000793,2023-02-04,ESTORNO,-3337.84,00,MG-CORE-01,BR,BR-8638257497,False,Brasil,0.05,False,False,-1.8056248779573865
TXN00000212,CLI000213,2023-05-10,ESTORNO,-2620.66,02,SP-CORE-01,BR,BR-1939915527,False,Brasil,0.05,False,False,-1.1532687047883545
TXN00000213,CLI000981,2023-03-10,ESTORNO,174.29,02,SP-CORE-02,BR,BR-2995226582,False,Brasil,0.05,False,False,-0.6177998635783866
TXN00000214,CLI000413,2023-03-11,AJUSTE,239.59,10,SP-CORE-01,BR,BR-3394039673,False,Brasil,0.05,False,False,-0.7071067811865476
TXN00000215,CLI000816,2023-04-13,FATURA,3102.55,02,RJ-CORE-01,BR,BR-5816198518,False,Brasil,0.05,False,False,0.73739714818836
TXN00000216,CLI000098,2023-05-10,PAGAMENTO,147.44,01,RJ-CORE-01,BR,BR-8995059760,False,Brasil,0.05,False,False,-0.8602235795575888
TXN00000217,CLI000792,2023-05-20,ESTORNO,453.17,02,MG-CORE-01,BR,BR-7228002201,False,Brasil,0.05,False,False,-1.135103824399025
TXN00000218,CLI000170,2023-04-06,ESTORNO,263595.19,4F,SANTOS-PORT-07,LU,OFFSHORE-623166YH,True,Luxemburgo,0.8,True,True,1.4999827663848637
TXN00000219,CLI000658,2023-02-10,PAGAMENTO,1518.51,01,BA-CORE-01,BR,BR-7296096954,False,Brasil,0.05,False,False,-0.06054164788048046
TXN00000220,CLI000873,2023-02-10,FATURA,1161.16,02,RJ-CORE-01,BR,BR-1267429212,False,Brasil,0.05,False,False,0.019837154045889493
TXN00000221,CLI000891,2023-12-20,AJUSTE,1564.8,10,SP-CORE-01,BR,BR-8872207630,False,Brasil,0.05,False,False,-0.5106452593262186
TXN00000222,CLI000328,2023-11-24,ESTORNO,-3430.49,00,SP-CORE-01,BR,BR-7767538527,False,Brasil,0.05,False,False,-2.34193911414191
TXN00000223,CLI000138,2023-03-15,FATURA,2973.37,10,SP-CORE-01,BR,BR-3048612358,False,Brasil,0.05,False,False,0.5037745518786456
TXN00000224,CLI000315,2023-11-27,AJUSTE,1294.82,10,BA-CORE-01,BR,BR-9344011888,False,Brasil,0.05,False,False,-0.21126725538410163
TXN00000225,CLI001085,2023-07-09,PAGAMENTO,1314.61,00,BA-CORE-01,BR,BR-8884394611,False,Brasil,0.05,False,False,-0.7917917064279966
TXN00000226,CLI000382,2023-07-23,ESTORNO,-1114.06,02,SP-CORE-02,BR,BR-4856070374,False,Brasil,0.05,False,False,-1.7533006989075215
TXN00000227,CLI000914,2023-09-23,PAGAMENTO,1366.72,00,RJ-CORE-01,BR,BR-3096929657,False,Brasil,0.05,False,False,0.39974522739067325
TXN00000228,CLI000278,2023-11-10,AJUSTE,1013.81,10,SP-CORE-02,BR,BR-6467215542,False,Brasil,0.05,False,False,-0.02923655766542413
TXN00000229,CLI000712,2023-08-20,FATURA,620.84,10,SP-CORE-01,BR,BR-3085816511,False,Brasil,0.05,False,False,-0.5329966526125255
TXN00000230,CLI000741,2023-10-09,FATURA,1906.76,02,SP-CORE-02,BR,BR-6965096268,False,Brasil,0.05,False,False,0.6548811755150167
TXN00000231,CLI000054,2023-03-04,AJUSTE,3448.26,01,SP-CORE-02,BR,BR-8722962486,False,Brasil,0.05,False,False,-0.4906307501511205
TXN00000232,CLI000177,2023-10-11,ESTORNO,2011.53,10,BA-CORE-01,BR,BR-4110335359,False,Brasil,0.05,False,False,0.434276343395089
TXN00000233,CLI000839,2023-06-08,FATURA,1405.6,10,BA-CORE-01,BR,BR-8904911624,False,Brasil,0.05,False,False,-0.5789101841202081
TXN00000234,CLI001060,2023-03-06,FATURA,3403.88,00,MG-CORE-01,BR,BR-4949401194,False,Brasil,0.05,False,False,1.1531376812815093
TXN00000235,CLI000114,2023-03-07,ESTORNO,3075.3,01,SP-CORE-02,BR,BR-3294043548,False,Brasil,0.05,False,False,0.6241691952791121
TXN00000236,CLI000462,2023-09-23,FATURA,552.49,01,SP-CORE-02,BR,BR-9190197115,False,Brasil,0.05,False,False,-0.9265052650033523
TXN00000237,CLI001129,2023-09-23,ESTORNO,3134.34,00,RJ-CORE-01,BR,BR-3847562279,False,Brasil,0.05,False,False,0.5639348270040432
TXN00000238,CLI001190,2023-03-06,ESTORNO,2195.08,00,BA-CORE-01,BR,BR-9950486177,False,Brasil,0.05,False,False,0.7921923468457575
TXN00000239,CLI000059,2023-03-29,AJUSTE,2312.39,02,BA-CORE-01,BR,BR-2840877826,False,Brasil,0.05,False,False,0.03665365239350929
TXN00000240,CLI000854,2023-01-24,FATURA,3320.94,02,SP-CORE-02,BR,BR-9018065507,False,Brasil,0.05,False,False,1.3416065438392808
TXN00000241,CLI000502,2023-09-12,FATURA,3113.71,02,RJ-CORE-01,BR,BR-1780520225,False,Brasil,0.05,False,False,1.0032609609267549
TXN00000242,CLI000852,2023-06-02,PAGAMENTO,1598.33,00,SP-CORE-02,BR,BR-6412330148,False,Brasil,0.05,False,False,-1.43296182792333
TXN00000243,CLI000708,2023-08-26,PAGAMENTO,730.0,01,RJ-CORE-01,BR,BR-2405969000,False,Brasil,0.05,False,False,-0.26320738727211557
TXN00000244,CLI000956,2023-03-08,PAGAMENTO,2667.11,00,RJ-CORE-01,BR,BR-7247886041,False,Brasil,0.05,False,False,0.728347837345707
TXN00000245,CLI000787,2023-05-17,FATURA,-246350.52,9A,SANTOS-PORT-07,KY,OFFSHORE-923271KY,True,Ilhas Cayman,0.95,True,True,-2.474650759948384
TXN00000246,CLI000641,2023-05-08,PAGAMENTO,3370.15,01,RJ-CORE-01,BR,BR-6231117883,False,Brasil,0.05,False,False,0.8105885879301874
TXN00000247,CLI001019,2023-03-23,AJUSTE,1753.96,10,MG-CORE-01,BR,BR-8299146480,False,Brasil,0.05,False,False,0.26799578766564736
TXN00000248,CLI001195,2023-02-16,FATURA,3309.41,10,SP-CORE-02,BR,BR-8588769565,False,Brasil,0.05,False,False,0.6777662355021222
TXN00000249,CLI000017,2023-01-25,ESTORNO,-195.88,10,BA-CORE-01,BR,BR-4518871744,False,Brasil,0.05,False,False,-1.4691992257547497
TXN00000250,CLI000750,2023-08-09,FATURA,486.09,02,RJ-CORE-01,BR,BR-9438411468,False,Brasil,0.05,False,False,-1.1364872720836785
TXN00000251,CLI000592,2023-07-25,FATURA,198.03,01,RJ-CORE-01,BR,BR-9410288290,False,Brasil,0.05,False,False,-0.3424906535764146
TXN00000252,CLI000244,2023-07-17,FATURA,1774.81,02,BA-CORE-01,BR,BR-4070964768,False,Brasil,0.05,False,False,0.5068058386085691
TXN00000253,CLI000296,2023-02-19,AJUSTE,1390.78,02,BA-CORE-01,BR,BR-9916336966,False,Brasil,0.05,False,False,-0.3402467514951278
TXN00000254,CLI000281,2023-11-05,AJUSTE,1791.75,00,SP-CORE-01,BR,BR-3693985578,False,Brasil,0.05,False,False,-0.15075688975145887
TXN00000255,CLI000653,2023-08-31,ESTORNO,-1827.28,01,BA-CORE-01,BR,BR-8612747444,False,Brasil,0.05,False,False,-1.05332252354365
TXN00000256,CLI001039,2023-07-21,AJUSTE,3467.34,02,BA-CORE-01,BR,BR-4361393222,False,Brasil,0.05,False,False,0.9663193771316058
TXN00000257,CLI000679,2023-12-29,PAGAMENTO,1978.98,10,SP-CORE-01,BR,BR-2591589823,False,Brasil,0.05,False,False,0.3607597613186558
TXN00000258,CLI000544,2023-08-02,FATURA,2051.28,00,BA-CORE-01,BR,BR-2465576748,False,Brasil,0.05,False,False,0.26921956246257484
TXN00000259,CLI000779,2023-01-27,AJUSTE,2050.66,01,BA-CORE-01,BR,BR-8943866829,False,Brasil,0.05,False,False,0.9013875042729028
TXN00000260,CLI000904,2023-12-15,AJUSTE,862.84,00,SP-CORE-02,BR,BR-8826851692,False,Brasil,0.05,False,False,-0.7919651158370971
TXN00000261,CLI000966,2023-08-03,ESTORNO,136029.57,9A,SANTOS-PORT-07,LU,OFFSHORE-473799DN,True,Luxemburgo,0.8,True,True,1.499706359649783
TXN00000262,CLI000980,2023-12-28,FATURA,500.53,01,BA-CORE-01,BR,BR-8164814926,False,Brasil,0.05,False,False,-1.105485084911956
TXN00000263,CLI000726,2023-06-10,PAGAMENTO,433973.63,4F,SANTOS-PORT-07,PA,OFFSHORE-678377KA,True,Panamá,0.9,True,True,1.4999850942216506
TXN00000264,CLI000610,2023-11-09,ESTORNO,-1704.95,01,RJ-CORE-01,BR,BR-1074059253,False,Brasil,0.05,False,False,-1.6446629735699714
TXN00000265,CLI000561,2023-12-27,ESTORNO,-741.33,10,RJ-CORE-01,BR,BR-2263732197,False,Brasil,0.05,False,False,-0.6739584294275912
TXN00000266,CLI000300,2023-03-04,ESTORNO,2015.7,10,MG-CORE-01,BR,BR-6339955011,False,Brasil,0.05,False,False,-0.010225527094378488
TXN00000267,CLI000982,2023-01-22,ESTORNO,1020.95,00,RJ-CORE-01,BR,BR-6879898071,False,Brasil,0.05,False,False,-0.3484075285729783
TXN00000268,CLI000282,2023-04-14,AJUSTE,2901.27,02,BA-CORE-01,BR,BR-6771394050,False,Brasil,0.05,False,False,0.69147591135873
TXN00000269,CLI001088,2023-11-12,FATURA,2598.3,01,SP-CORE-02,BR,BR-7658867789,False,Brasil,0.05,False,False,0.32092594956431797
TXN00000270,CLI000968,2023-11-23,AJUSTE,830.27,00,MG-CORE-01,BR,BR-7243788374,False,Brasil,0.05,False,False,-0.2816373634681776
TXN00000271,CLI000834,2023-12-15,FATURA,2702.27,00,BA-CORE-01,BR,BR-6611903015,False,Brasil,0.05,False,False,0.7467428226325784
TXN00000272,CLI000122,2023-09-02,PAGAMENTO,2283.87,02,RJ-CORE-01,BR,BR-1990153355,False,Brasil,0.05,False,False,1.3400094099861357
TXN00000273,CLI000361,2023-11-30,FATURA,2017.98,00,SP-CORE-02,BR,BR-4097892639,False,Brasil,0.05,False,False,-0.39345434149391784
TXN00000274,CLI000019,2023-07-23,FATURA,2762.1,01,RJ-CORE-01,BR,BR-2355268102,False,Brasil,0.05,False,False,0.927848347641523
TXN00000275,CLI001113,2023-10-18,ESTORNO,2117.68,02,RJ-CORE-01,BR,BR-3964229896,False,Brasil,0.05,False,False,-0.006883155070996368
TXN00000276,CLI000231,2023-03-10,PAGAMENTO,2981.69,10,RJ-CORE-01,BR,BR-1822662216,False,Brasil,0.05,False,False,0.9770994115892598
TXN00000277,CLI000605,2023-03-25,ESTORNO,2564.29,02,SP-CORE-02,BR,BR-8467250120,False,Brasil,0.05,False,False,0.9577404312588255
TXN00000278,CLI000672,2023-03-31,AJUSTE,2146.12,10,MG-CORE-01,BR,BR-7858164010,False,Brasil,0.05,False,False,0.7071067811865476
TXN00000279,CLI000663,2023-07-25,FATURA,2349.01,01,SP-CORE-02,BR,BR-5211261115,False,Brasil,0.05,False,False,0.5363969714671867
TXN00000280,CLI000676,2023-01-04,AJUSTE,927.53,01,MG-CORE-01,BR,BR-4576111591,False,Brasil,0.05,False,False,0.2748686189544191
TXN00000281,CLI000128,2023-10-26,ESTORNO,2535.63,00,RJ-CORE-01,BR,BR-2272368870,False,Brasil,0.05,False,False,0.1988430799612193
TXN00000282,CLI000241,2023-08-27,FATURA,1087.69,10,BA-CORE-01,BR,BR-2549972386,False,Brasil,0.05,False,False,-0.43224003371187736
TXN00000283,CLI000766,2023-07-08,ESTORNO,-2158.9,01,SP-CORE-02,BR,BR-2298229437,False,Brasil,0.05,False,False,-2.444614281737659
TXN00000284,CLI000507,2023-12-26,PAGAMENTO,1931.34,10,BA-CORE-01,BR,BR-5838636972,False,Brasil,0.05,False,False,0.42292930718496036
TXN00000285,CLI000230,2023-09-27,FATURA,1574.68,02,SP-CORE-01,BR,BR-9824122054,False,Brasil,0.05,False,False,0.09421911646351289
TXN00000286,CLI000307,2023-10-08,FATURA,3162.05,01,BA-CORE-01,BR,BR-5054834021,False,Brasil,0.05,False,False,0.3722823936416579
TXN00000287,CLI001195,2023-06-17,AJUSTE,2993.61,10,SP-CORE-01,BR,BR-8528185058,False,Brasil,0.05,False,False,0.42408637491607315
TXN00000288,CLI000271,2023-02-16,PAGAMENTO,3148.13,10,SP-CORE-01,BR,BR-9642614082,False,Brasil,0.05,False,False,1.1759469684949684
TXN00000289,CLI000811,2023-08-22,PAGAMENTO,1982.41,10,RJ-CORE-01,BR,BR-6516195409,False,Brasil,0.05,False,False,-1.1501392510649826
TXN00000290,CLI000131,2023-01-02,ESTORNO,-2615.4,00,SP-CORE-01,BR,BR-7351029162,False,Brasil,0.05,False,False,-0.4828705048602494
TXN00000291,CLI000838,2023-02-05,FATURA,3451.76,10,SP-CORE-01,BR,BR-2463320861,False,Brasil,0.05,False,False,0.9204316596409396
TXN00000292,CLI000919,2023-03-11,AJUSTE,2685.08,10,RJ-CORE-01,BR,BR-5146780827,False,Brasil,0.05,False,False,1.289454566973736
TXN00000293,CLI000366,2023-07-12,PAGAMENTO,299.27,01,RJ-CORE-01,BR,BR-8996039244,False,Brasil,0.05,False,False,-0.4058025339463506
TXN00000294,CLI000612,2023-09-28,PAGAMENTO,463.17,01,SP-CORE-01,BR,BR-5575615203,False,Brasil,0.05,False,False,-0.09705221962012865
TXN00000295,CLI000471,2023-12-11,PAGAMENTO,2522.45,10,BA-CORE-01,BR,BR-3112035409,False,Brasil,0.05,False,False,-0.7071067811865475
TXN00000296,CLI000066,2023-08-24,AJUSTE,1224.64,02,SP-CORE-02,BR,BR-3948284698,False,Brasil,0.05,False,False,0.37654870056848005
TXN00000297,CLI000138,2023-11-11,PAGAMENTO,2685.87,00,SP-CORE-02,BR,BR-1651662547,False,Brasil,0.05,False,False,0.33641203929471236
TXN00000298,CLI000824,2023-11-01,FATURA,136.85,00,SP-CORE-02,BR,BR-9371430906,False,Brasil,0.05,False,False,-1.2080074929403124
TXN00000299,CLI000593,2023-04-30,PAGAMENTO,1898.36,00,SP-CORE-02,BR,BR-2065972034,False,Brasil,0.05,False,False,0.3768799799992153
TXN00000300,CLI000294,2023-10-22,AJUSTE,1129.78,02,SP-CORE-02,BR,BR-3656086594,False,Brasil,0.05,False,False,0.7071067811865478
TXN00000301,CLI000359,2023-07-31,AJUSTE,1065.74,00,BA-CORE-01,BR,BR-6928678489,False,Brasil,0.05,False,False,0.19809755096210072
TXN00000302,CLI000653,2023-10-12,PAGAMENTO,1744.76,02,MG-CORE-01,BR,BR-9196963901,False,Brasil,0.05,False,False,0.8176441243589636
TXN00000303,CLI000970,2023-07-29,PAGAMENTO,539.28,10,SP-CORE-02,BR,BR-7136777415,False,Brasil,0.05,False,False,-0.9098085087630918
TXN00000304,CLI001152,2023-04-26,AJUSTE,1066.56,01,MG-CORE-01,BR,BR-9848621776,False,Brasil,0.05,False,False,0.5320626323272939
TXN00000305,CLI000523,2023-08-02,PAGAMENTO,1959.36,01,MG-CORE-01,BR,BR-4275930923,False,Brasil,0.05,False,False,-0.09783693388792698
TXN00000306,CLI001097,2023-06-19,AJUSTE,2270.54,10,RJ-CORE-01,BR,BR-3686566602,False,Brasil,0.05,False,False,0.6849904244560213
TXN00000307,CLI001145,2023-01-27,AJUSTE,954.25,00,SP-CORE-01,BR,BR-1348697524,False,Brasil,0.05,False,False,-0.6185993430021137
TXN00000308,CLI000434,2023-09-03,AJUSTE,746.93,02,RJ-CORE-01,BR,BR-2030213097,False,Brasil,0.05,False,False,-0.17475410326725677
TXN00000309,CLI000419,2023-03-02,AJUSTE,2619.14,10,SP-CORE-02,BR,BR-3370788647,False,Brasil,0.05,False,False,0.2297332890486115
TXN00000310,CLI001093,2023-05-03,PAGAMENTO,1941.24,02,MG-CORE-01,BR,BR-1672302490,False,Brasil,0.05,False,False,-0.8823030168225603
TXN00000311,CLI000962,2023-06-07,ESTORNO,930.23,10,MG-CORE-01,BR,BR-7049536909,False,Brasil,0.05,False,False,-1.7692150348732945
TXN00000312,CLI000299,2023-04-15,ESTORNO,1310.05,10,SP-CORE-01,BR,BR-7313226025,False,Brasil,0.05,False,False,-0.41884909608069376
TXN00000313,CLI000402,2023-05-14,FATURA,1945.52,10,RJ-CORE-01,BR,BR-1140187131,False,Brasil,0.05,False,False,1.1533603286689629
TXN00000314,CLI000692,2023-04-28,ESTORNO,1341.84,01,MG-CORE-01,BR,BR-8986950095,False,Brasil,0.05,False,False,0.38833698051757104
TXN00000315,CLI000722,2023-09-08,ESTORNO,3383.45,10,MG-CORE-01,BR,BR-9895649328,False,Brasil,0.05,False,False,0.7461659670690232
TXN00000316,CLI000121,2023-03-13,AJUSTE,2526.69,10,SP-CORE-02,BR,BR-6144594354,False,Brasil,0.05,False,False,0.4506412978118214
TXN00000317,CLI000282,2023-02-08,FATURA,3309.25,00,SP-CORE-01,BR,BR-1610900200,False,Brasil,0.05,False,False,0.9198722797259463
TXN00000318,CLI000934,2023-02-04,AJUSTE,2480.95,00,SP-CORE-02,BR,BR-1256143439,False,Brasil,0.05,False,False,-0.2881430799156658
TXN00000319,CLI001130,2023-01-31,ESTORNO,-2170.07,10,MG-CORE-01,BR,BR-8699281063,False,Brasil,0.05,False,False,-1.1478724906750977
TXN00000320,CLI000036,2023-01-07,PAGAMENTO,78.21,02,BA-CORE-01,BR,BR-9251459094,False,Brasil,0.05,False,False,-1.3357234669881464
TXN00000321,CLI000494,2023-04-02,PAGAMENTO,392.42,00,BA-CORE-01,BR,BR-2886149718,False,Brasil,0.05,False,False,-1.2239939498193515
TXN00000322,CLI000162,2023-11-14,AJUSTE,1852.07,02,RJ-CORE-01,BR,BR-7614170462,False,Brasil,0.05,False,False,0.1426432849678331
TXN00000323,CLI000166,2023-07-27,ESTORNO,1617.31,01,SP-CORE-02,BR,BR-2880160025,False,Brasil,0.05,False,False,-0.22477336650606516
TXN00000324,CLI000115,2023-02-17,FATURA,1430.37,10,BA-CORE-01,BR,BR-3568547910,False,Brasil,0.05,False,False,0.18843312390548472
TXN00000325,CLI001159,2023-12-26,FATURA,616.41,10,MG-CORE-01,BR,BR-9115009532,False,Brasil,0.05,False,False,-0.531110249920581
TXN00000326,CLI000974,2023-09-28,FATURA,3218.65,01,SP-CORE-02,BR,BR-8449766493,False,Brasil,0.05,False,False,1.0013564869086433
TXN00000327,CLI000368,2023-01-24,ESTORNO,3236.07,02,BA-CORE-01,BR,BR-7887897660,False,Brasil,0.05,False,False,0.8363916938381895
TXN00000328,CLI001155,2023-01-09,ESTORNO,-3365.91,01,MG-CORE-01,BR,BR-1111088881,False,Brasil,0.05,False,False,-1.7216037294188211
TXN00000329,CLI000787,2023-10-18,AJUSTE,2924.58,10,BA-CORE-01,BR,BR-8822944679,False,Brasil,0.05,False,False,0.3655066327410059
TXN00000330,CLI000896,2023-12-19,AJUSTE,2540.09,02,SP-CORE-01,BR,BR-3474961963,False,Brasil,0.05,False,False,1.0107180389141435
TXN00000331,CLI000560,2023-02-08,AJUSTE,1205.26,10,RJ-CORE-01,BR,BR-6047405755,False,Brasil,0.05,False,False,-0.7071067811865476
TXN00000332,CLI001200,2023-09-09,PAGAMENTO,813.92,10,MG-CORE-01,BR,BR-2194673401,False,Brasil,0.05,False,False,-0.11664261698536797
TXN00000333,CLI000169,2023-02-13,PAGAMENTO,2707.14,02,SP-CORE-02,BR,BR-8792122716,False,Brasil,0.05,False,False,-0.3307691214334996
TXN00000334,CLI000188,2023-03-20,ESTORNO,-1342.4,01,MG-CORE-01,BR,BR-5162060546,False,Brasil,0.05,False,False,-1.82022565254445
TXN00000335,CLI000179,2023-06-07,FATURA,1567.68,02,SP-CORE-01,BR,BR-7313646580,False,Brasil,0.05,False,False,-0.5836530812671473
TXN00000336,CLI000184,2023-08-09,AJUSTE,1581.98,10,SP-CORE-01,BR,BR-7048809022,False,Brasil,0.05,False,False,0.2775614004553048
TXN00000337,CLI000795,2023-10-11,ESTORNO,-343.86,02,MG-CORE-01,BR,BR-5985704790,False,Brasil,0.05,False,False,-1.182197908280073
TXN00000338,CLI000348,2023-10-14,FATURA,3170.12,01,BA-CORE-01,BR,BR-7422990551,False,Brasil,0.05,False,False,1.0197174508311424
TXN00000339,CLI000299,2023-03-28,PAGAMENTO,503.16,02,RJ-CORE-01,BR,BR-5452580287,False,Brasil,0.05,False,False,-1.2286470980611917
TXN00000340,CLI000158,2023-03-27,FATURA,1532.67,10,RJ-CORE-01,BR,BR-5673181221,False,Brasil,0.05,False,False,0.7071067811865475
TXN00000341,CLI000220,2023-05-09,ESTORNO,-3305.89,10,BA-CORE-01,BR,BR-6379012098,False,Brasil,0.05,False,False,-1.3794651893493983
TXN00000342,CLI000779,2023-06-05,AJUSTE,43.55,10,RJ-CORE-01,BR,BR-8613035386,False,Brasil,0.05,False,False,-0.02318632211355425
TXN00000343,CLI000412,2023-08-14,ESTORNO,1184.88,01,RJ-CORE-01,BR,BR-9594878379,False,Brasil,0.05,False,False,-1.0689230224219832
TXN00000344,CLI001006,2023-06-10,PAGAMENTO,638.18,10,RJ-CORE-01,BR,BR-7279140605,False,Brasil,0.05,False,False,0.7071067811865476
TXN00000345,CLI001155,2023-06-16,AJUSTE,1328.67,10,RJ-CORE-01,BR,BR-1232804774,False,Brasil,0.05,False,False,0.2347018269703332
TXN00000346,CLI000946,2023-10-31,AJUSTE,3490.48,01,BA-CORE-01,BR,BR-7521647547,False,Brasil,0.05,False,False,1.7434582710682336
TXN00000347,CLI000286,2023-08-13,AJUSTE,2795.95,00,MG-CORE-01,BR,BR-1221670908,False,Brasil,0.05,False,False,-0.32409794876682874
