transaction_id,customer_id,transaction_date,transaction_type,amount,adjustment_code,network_node,country,destination_account
TXN00000258,CLI000544,2023-08-02,FATURA,2051.28,00,BA-CORE-01,BR,BR-2465576748
TXN00000259,CLI000779,2023-01-27,AJUSTE,2050.66,01,BA-CORE-01,BR,BR-8943866829
TXN00000260,CLI000904,2023-12-15,AJUSTE,862.84,00,SP-CORE-02,BR,BR-8826851692
TXN00000261,CLI000966,2023-08-03,ESTORNO,136029.57,9A,SANTOS-PORT-07,LU,OFFSHORE-473799DN
TXN00000262,CLI000980,2023-12-28,FATURA,500.53,01,BA-CORE-01,BR,BR-8164814926
TXN00000263,CLI000726,2023-06-10,PAGAMENTO,433973.63,4F,SANTOS-PORT-07,PA,OFFSHORE-678377KA
TXN00000264,CLI000610,2023-11-09,ESTORNO,-1704.95,01,RJ-CORE-01,BR,BR-1074059253
TXN00000265,CLI000561,2023-12-27,ESTORNO,-741.33,10,RJ-CORE-01,BR,BR-2263732197
TXN00000266,CLI000300,2023-03-04,ESTORNO,2015.7,10,MG-CORE-01,BR,BR-6339955011
TXN00000267,CLI000982,2023-01-22,ESTORNO,1020.95,00,RJ-CORE-01,BR,BR-6879898071
TXN00000268,CLI000282,2023-04-14,AJUSTE,2901.27,02,BA-CORE-01,BR,BR-6771394050
TXN00000269,CLI001088,2023-11-12,FATURA,2598.3,01,SP-CORE-02,BR,BR-7658867789
TXN00000270,CLI000968,2023-11-23,AJUSTE,830.27,00,MG-CORE-01,BR,BR-7243788374
TXN00000271,CLI000834,2023-12-15,FATURA,2702.27,00,BA-CORE-01,BR,BR-6611903015
TXN00000272,CLI000122,2023-09-02,PAGAMENTO,2283.87,02,RJ-CORE-01,BR,BR-1990153355
TXN00000273,CLI000361,2023-11-30,FATURA,2017.98,00,SP-CORE-02,BR,BR-4097892639
TXN00000274,CLI000019,2023-07-23,FATURA,2762.1,01,RJ-CORE-01,BR,BR-2355268102
TXN00000275,CLI001113,2023-10-18,ESTORNO,2117.68,02,RJ-CORE-01,BR,BR-3964229896
TXN00000276,CLI000231,2023-03-10,PAGAMENTO,2981.69,10,RJ-CORE-01,BR,BR-1822662216
TXN00000277,CLI000605,2023-03-25,ESTORNO,2564.29,02,SP-CORE-02,BR,BR-8467250120
TXN00000278,CLI000672,2023-03-31,AJUSTE,2146.12,10,MG-CORE-01,BR,BR-7858164010
TXN00000279,CLI000663,2023-07-25,FATURA,2349.01,01,SP-CORE-02,BR,BR-5211261115
TXN00000280,CLI000676,2023-01-04,AJUSTE,927.53,01,MG-CORE-01,BR,BR-4576111591
TXN00000281,CLI000128,2023-10-26,ESTORNO,2535.63,00,RJ-CORE-01,BR,BR-2272368870
TXN00000282,CLI000241,2023-08-27,FATURA,1087.69,10,BA-CORE-01,BR,BR-2549972386
TXN00000283,CLI000766,2023-07-08,ESTORNO,-2158.9,01,SP-CORE-02,BR,BR-2298229437
TXN00000284,CLI000507,2023-12-26,PAGAMENTO,1931.34,10,BA-CORE-01,BR,BR-5838636972
TXN00000285,CLI000230,2023-09-27,FATURA,1574.68,02,SP-CORE-01,BR,BR-9824122054
TXN00000286,CLI000307,2023-10-08,FATURA,3162.05,01,BA-CORE-01,BR,BR-5054834021
TXN00000287,CLI001195,2023-06-17,AJUSTE,2993.61,10,SP-CORE-01,BR,BR-8528185058
TXN00000288,CLI000271,2023-02-16,PAGAMENTO,3148.13,10,SP-CORE-01,BR,BR-9642614082
TXN00000289,CLI000811,2023-08-22,PAGAMENTO,1982.41,10,RJ-CORE-01,BR,BR-6516195409
TXN00000290,CLI000131,2023-01-02,ESTORNO,-2615.4,00,SP-CORE-01,BR,BR-7351029162
TXN00000291,CLI000838,2023-02-05,FATURA,3451.76,10,SP-CORE-01,BR,BR-2463320861
TXN00000292,CLI000919,2023-03-11,AJUSTE,2685.08,10,RJ-CORE-01,BR,BR-5146780827
TXN00000293,CLI000366,2023-07-12,PAGAMENTO,299.27,01,RJ-CORE-01,BR,BR-8996039244
TXN00000294,CLI000612,2023-09-28,PAGAMENTO,463.17,01,SP-CORE-01,BR,BR-5575615203
TXN00000295,CLI000471,2023-12-11,PAGAMENTO,2522.45,10,BA-CORE-01,BR,BR-3112035409
TXN00000296,CLI000066,2023-08-24,AJUSTE,1224.64,02,SP-CORE-02,BR,BR-3948284698
TXN00000297,CLI000138,2023-11-11,PAGAMENTO,2685.87,00,SP-CORE-02,BR,BR-1651662547
TXN00000298,CLI000824,2023-11-01,FATURA,136.85,00,SP-CORE-02,BR,BR-9371430906
TXN00000299,CLI000593,2023-04-30,PAGAMENTO,1898.36,00,SP-CORE-02,BR,BR-2065972034
TXN00000300,CLI000294,2023-10-22,AJUSTE,1129.78,02,SP-CORE-02,BR,BR-3656086594
TXN00000301,CLI000359,2023-07-31,AJUSTE,1065.74,00,BA-CORE-01,BR,BR-6928678489
TXN00000302,CLI000653,2023-10-12,PAGAMENTO,1744.76,02,MG-CORE-01,BR,BR-9196963901
TXN00000303,CLI000970,2023-07-29,PAGAMENTO,539.28,10,SP-CORE-02,BR,BR-7136777415
TXN00000304,CLI001152,2023-04-26,AJUSTE,1066.56,01,MG-CORE-01,BR,BR-9848621776
TXN00000305,CLI000523,2023-08-02,PAGAMENTO,1959.36,01,MG-CORE-01,BR,BR-4275930923
TXN00000306,CLI001097,2023-06-19,AJUSTE,2270.54,10,RJ-CORE-01,BR,BR-3686566602
TXN00000307,CLI001145,2023-01-27,AJUSTE,954.25,00,SP-CORE-01,BR,BR-1348697524
TXN00000308,CLI000434,2023-09-03,AJUSTE,746.93,02,RJ-CORE-01,BR,BR-2030213097
TXN00000309,CLI000419,2023-03-02,AJUSTE,2619.14,10,SP-CORE-02,BR,BR-3370788647
TXN00000310,CLI001093,2023-05-03,PAGAMENTO,1941.24,02,MG-CORE-01,BR,BR-1672302490
TXN00000311,CLI000962,2023-06-07,ESTORNO,930.23,10,MG-CORE-01,BR,BR-7049536909
TXN00000312,CLI000299,2023-04-15,ESTORNO,1310.05,10,SP-CORE-01,BR,BR-7313226025
TXN00000313,CLI000402,2023-05-14,FATURA,1945.52,10,RJ-CORE-01,BR,BR-1140187131
TXN00000314,CLI000692,2023-04-28,ESTORNO,1341.84,01,MG-CORE-01,BR,BR-8986950095
TXN00000315,CLI000722,2023-09-08,ESTORNO,3383.45,10,MG-CORE-01,BR,BR-9895649328
TXN00000316,CLI000121,2023-03-13,AJUSTE,2526.69,10,SP-CORE-02,BR,BR-6144594354
TXN00000317,CLI000282,2023-02-08,FATURA,3309.25,00,SP-CORE-01,BR,BR-1610900200
TXN00000318,CLI000934,2023-02-04,AJUSTE,2480.95,00,SP-CORE-02,BR,BR-1256143439
TXN00000319,CLI001130,2023-01-31,ESTORNO,-2170.07,10,MG-CORE-01,BR,BR-8699281063
TXN00000320,CLI000036,2023-01-07,PAGAMENTO,78.21,02,BA-CORE-01,BR,BR-9251459094
TXN00000321,CLI000494,2023-04-02,PAGAMENTO,392.42,00,BA-CORE-01,BR,BR-2886149718
TXN00000322,CLI000162,2023-11-14,AJUSTE,1852.07,02,RJ-CORE-01,BR,BR-7614170462
TXN00000323,CLI000166,2023-07-27,ESTORNO,1617.31,01,SP-CORE-02,BR,BR-2880160025
TXN00000324,CLI000115,2023-02-17,FATURA,1430.37,10,BA-CORE-01,BR,BR-3568547910
TXN00000325,CLI001159,2023-12-26,FATURA,616.41,10,MG-CORE-01,BR,BR-9115009532
TXN00000326,CLI000974,2023-09-28,FATURA,3218.65,01,SP-CORE-02,BR,BR-8449766493
TXN00000327,CLI000368,2023-01-24,ESTORNO,3236.07,02,BA-CORE-01,BR,BR-7887897660
TXN00000328,CLI001155,2023-01-09,ESTORNO,-3365.91,01,MG-CORE-01,BR,BR-1111088881
TXN00000329,CLI000787,2023-10-18,AJUSTE,2924.58,10,BA-CORE-01,BR,BR-8822944679
TXN00000330,CLI000896,2023-12-19,AJUSTE,2540.09,02,SP-CORE-01,BR,BR-3474961963
TXN00000331,CLI000560,2023-02-08,AJUSTE,1205.26,10,RJ-CORE-01,BR,BR-6047405755
TXN00000332,CLI001200,2023-09-09,PAGAMENTO,813.92,10,MG-CORE-01,BR,BR-2194673401
TXN00000333,CLI000169,2023-02-13,PAGAMENTO,2707.14,02,SP-CORE-02,BR,BR-8792122716
TXN00000334,CLI000188,2023-03-20,ESTORNO,-1342.4,01,MG-CORE-01,BR,BR-5162060546
TXN00000335,CLI000179,2023-06-07,FATURA,1567.68,02,SP-CORE-01,BR,BR-7313646580
TXN00000336,CLI000184,2023-08-09,AJUSTE,1581.98,10,SP-CORE-01,BR,BR-7048809022
TXN00000337,CLI000795,2023-10-11,ESTORNO,-343.86,02,MG-CORE-01,BR,BR-5985704790
TXN00000338,CLI000348,2023-10-14,FATURA,3170.12,01,BA-CORE-01,BR,BR-7422990551
TXN00000339,CLI000299,2023-03-28,PAGAMENTO,503.16,02,RJ-CORE-01,BR,BR-5452580287
TXN00000340,CLI000158,2023-03-27,FATURA,1532.67,10,RJ-CORE-01,BR,BR-5673181221
TXN00000341,CLI000220,2023-05-09,ESTORNO,-3305.89,10,BA-CORE-01,BR,BR-6379012098
TXN00000342,CLI000779,2023-06-05,AJUSTE,43.55,10,RJ-CORE-01,BR,BR-8613035386
TXN00000343,CLI000412,2023-08-14,ESTORNO,1184.88,01,RJ-CORE-01,BR,BR-9594878379
TXN00000344,CLI001006,2023-06-10,PAGAMENTO,638.18,10,RJ-CORE-01,BR,BR-7279140605
TXN00000345,CLI001155,2023-06-16,AJUSTE,1328.67,10,RJ-CORE-01,BR,BR-1232804774
TXN00000346,CLI000946,2023-10-31,AJUSTE,3490.48,01,BA-CORE-01,BR,BR-7521647547
TXN00000347,CLI000286,2023-08-13,AJUSTE,2795.95,00,MG-CORE-01,BR,BR-1221670908
TXN00000348,CLI000982,2023-05-04,ESTORNO,-899.33,01,MG-CORE-01,BR,BR-6532043071
TXN00000349,CLI000737,2023-10-01,PAGAMENTO,1783.01,10,BA-CORE-01,BR,BR-3081821325
TXN00000350,CLI000091,2023-02-25,FATURA,2695.96,02,SP-CORE-02,BR,BR-4433026356
TXN00000351,CLI000202,2023-06-19,PAGAMENTO,3380.69,10,SP-CORE-01,BR,BR-4048494026
TXN00000352,CLI001025,2023-04-24,ESTORNO,-1797.15,01,MG-CORE-01,BR,BR-9648665968
TXN00000353,CLI000852,2023-06-26,AJUSTE,3492.01,10,SP-CORE-01,BR,BR-2752306681
TXN00000354,CLI000703,2023-03-01,FATURA,2912.99,01,RJ-CORE-01,BR,BR-5782279101
TXN00000355,CLI000898,2023-04-16,PAGAMENTO,1833.48,02,MG-CORE-01,BR,BR-5067594934
TXN00000356,CLI000703,2023-06-13,PAGAMENTO,-104854.51,9A,SANTOS-PORT-07,PA,OFFSHORE-465840UE
TXN00000357,CLI001131,2023-12-13,FATURA,2804.17,01,BA-CORE-01,BR,BR-5933179746
TXN00000358,CLI000378,2023-06-19,AJUSTE,1968.27,10,SP-CORE-02,BR,BR-7608153267
TXN00000359,CLI000405,2023-11-24,AJUSTE,2307.43,10,SP-CORE-01,BR,BR-6777263354
TXN00000360,CLI000571,2023-10-31,PAGAMENTO,1514.84,00,SP-CORE-02,BR,BR-7628981661
TXN00000361,CLI000404,2023-10-23,FATURA,374.1,01,RJ-CORE-01,BR,BR-3995732958
TXN00000362,CLI000796,2023-02-28,PAGAMENTO,932.99,10,BA-CORE-01,BR,BR-7750819485
TXN00000363,CLI000354,2023-10-28,PAGAMENTO,417.53,02,MG-CORE-01,BR,BR-8625905455
TXN00000364,CLI000240,2023-11-11,ESTORNO,-2073.79,01,RJ-CORE-01,BR,BR-5482431018
TXN00000365,CLI000283,2023-07-11,AJUSTE,2433.16,10,MG-CORE-01,BR,BR-8493451569
TXN00000366,CLI001003,2023-08-05,PAGAMENTO,666.42,01,BA-CORE-01,BR,BR-8779941999
TXN00000367,CLI000020,2023-03-13,ESTORNO,671.1,10,BA-CORE-01,BR,BR-5212581851
TXN00000368,CLI001014,2023-03-11,PAGAMENTO,699.05,10,BA-CORE-01,BR,BR-1158998032
TXN00000369,CLI000170,2023-12-17,PAGAMENTO,1731.21,10,MG-CORE-01,BR,BR-7829772942
TXN00000370,CLI000592,2023-04-23,FATURA,1036.47,02,SP-CORE-02,BR,BR-4735334423
TXN00000371,CLI000232,2023-08-23,AJUSTE,1988.46,10,BA-CORE-01,BR,BR-2891100776
TXN00000372,CLI000904,2023-05-18,FATURA,2717.39,02,BA-CORE-01,BR,BR-2962491159
TXN00000373,CLI000922,2023-08-06,AJUSTE,376.41,01,RJ-CORE-01,BR,BR-4102872611
TXN00000374,CLI000486,2023-06-28,ESTORNO,3020.45,00,MG-CORE-01,BR,BR-1662976399
TXN00000375,CLI000286,2023-10-29,AJUSTE,2418.18,10,SP-CORE-02,BR,BR-9457665185
TXN00000376,CLI001104,2023-04-16,AJUSTE,-378012.98,4F,SANTOS-PORT-07,PA,OFFSHORE-172400KT
TXN00000377,CLI000548,2023-06-15,AJUSTE,3426.92,02,RJ-CORE-01,BR,BR-5535997538
TXN00000378,CLI000260,2023-03-11,FATURA,3370.45,10,SP-CORE-01,BR,BR-6834555633
TXN00000379,CLI001003,2023-05-08,AJUSTE,528.93,02,SP-CORE-02,BR,BR-2849785671
TXN00000380,CLI000155,2023-10-23,AJUSTE,2220.76,10,MG-CORE-01,BR,BR-1773338452
TXN00000381,CLI001000,2023-07-26,FATURA,1814.33,02,RJ-CORE-01,BR,BR-1751917162
TXN00000382,CLI001095,2023-10-25,ESTORNO,28.61,00,MG-CORE-01,BR,BR-3934040683
TXN00000383,CLI000662,2023-04-22,PAGAMENTO,3389.09,01,MG-CORE-01,BR,BR-3504640817
TXN00000384,CLI000100,2023-06-22,ESTORNO,1924.64,01,BA-CORE-01,BR,BR-6292209057
TXN00000385,CLI000324,2023-02-20,FATURA,2199.1,10,SP-CORE-01,BR,BR-8034746821
TXN00000386,CLI000619,2023-08-22,PAGAMENTO,22.35,10,SP-CORE-02,BR,BR-7268807553
TXN00000387,CLI000762,2023-05-21,AJUSTE,344.82,02,RJ-CORE-01,BR,BR-3864059081
TXN00000388,CLI000187,2023-01-27,AJUSTE,1399.27,02,SP-CORE-02,BR,BR-3347621138
TXN00000389,CLI000464,2023-01-01,FATURA,762.71,00,SP-CORE-02,BR,BR-5612201744
TXN00000390,CLI000271,2023-01-05,PAGAMENTO,48.06,02,SP-CORE-01,BR,BR-9354723429
TXN00000391,CLI000642,2023-02-06,PAGAMENTO,816.74,00,SP-CORE-01,BR,BR-9426850694
TXN00000392,CLI000018,2023-06-03,ESTORNO,497.21,01,SP-CORE-02,BR,BR-8259841263
TXN00000393,CLI000907,2023-08-14,AJUSTE,1242.13,01,SP-CORE-02,BR,BR-2297602688
TXN00000394,CLI000787,2023-02-14,AJUSTE,3140.14,01,SP-CORE-01,BR,BR-9587244082
TXN00000395,CLI000509,2023-08-08,ESTORNO,1114.47,01,SP-CORE-02,BR,BR-8960015186
TXN00000396,CLI000387,2023-12-20,ESTORNO,113.35,02,SP-CORE-02,BR,BR-1458072318
TXN00000397,CLI000231,2023-06-01,PAGAMENTO,2268.67,01,MG-CORE-01,BR,BR-8298348088
TXN00000398,CLI000740,2023-09-13,AJUSTE,2240.53,00,BA-CORE-01,BR,BR-6994940029
TXN00000399,CLI000965,2023-03-09,ESTORNO,1366.2,10,RJ-CORE-01,BR,BR-9624715092
TXN00000400,CLI000082,2023-01-09,FATURA,2064.02,00,RJ-CORE-01,BR,BR-5181592277
TXN00000401,CLI000169,2023-07-23,FATURA,1783.0,10,MG-CORE-01,BR,BR-8495457335
TXN00000402,CLI000319,2023-05-23,AJUSTE,310.92,00,BA-CORE-01,BR,BR-9173043235
TXN00000403,CLI000489,2023-07-20,ESTORNO,2060.8,00,RJ-CORE-01,BR,BR-8739238825
TXN00000404,CLI000113,2023-05-06,FATURA,320.02,10,SP-CORE-01,BR,BR-5464285982
TXN00000405,CLI000024,2023-12-08,ESTORNO,2601.09,01,SP-CORE-01,BR,BR-8682023540
TXN00000406,CLI000260,2023-09-12,AJUSTE,3336.5,02,SP-CORE-02,BR,BR-9733234156
TXN00000407,CLI000131,2023-03-02,ESTORNO,-2704.58,00,RJ-CORE-01,BR,BR-1564409423
TXN00000408,CLI000114,2023-12-31,ESTORNO,3413.18,00,MG-CORE-01,BR,BR-9201789018
TXN00000409,CLI001176,2023-10-18,PAGAMENTO,600.75,01,RJ-CORE-01,BR,BR-2784572192
TXN00000410,CLI000501,2023-04-27,FATURA,2597.91,00,SP-CORE-01,BR,BR-1862407093
TXN00000411,CLI001133,2023-08-30,FATURA,1286.64,01,SP-CORE-02,BR,BR-6001680218
TXN00000412,CLI000160,2023-04-25,PAGAMENTO,1139.87,10,RJ-CORE-01,BR,BR-9350223102
TXN00000413,CLI000095,2023-03-03,ESTORNO,1767.1,00,SP-CORE-02,BR,BR-9033293776
TXN00000414,CLI000177,2023-02-05,PAGAMENTO,3071.93,02,RJ-CORE-01,BR,BR-4454152476
TXN00000415,CLI000497,2023-01-05,PAGAMENTO,1303.84,02,BA-CORE-01,BR,BR-1323408297
TXN00000416,CLI000503,2023-07-08,PAGAMENTO,2079.08,10,SP-CORE-02,BR,BR-7688606771
TXN00000417,CLI000710,2023-01-04,AJUSTE,3264.74,00,SP-CORE-02,BR,BR-2694684834
TXN00000418,CLI000421,2023-06-21,FATURA,25.09,10,RJ-CORE-01,BR,BR-5825776872
TXN00000419,CLI000191,2023-08-03,AJUSTE,1732.26,00,SP-CORE-02,BR,BR-2595467139
TXN00000420,CLI000174,2023-04-29,FATURA,3142.56,10,RJ-CORE-01,BR,BR-3898400928
TXN00000421,CLI001163,2023-09-16,FATURA,484.63,10,SP-CORE-01,BR,BR-3024977737
TXN00000422,CLI000535,2023-08-11,FATURA,2325.3,01,SP-CORE-02,BR,BR-3620283102
TXN00000423,CLI000153,2023-07-21,ESTORNO,-2458.53,02,RJ-CORE-01,BR,BR-3781645815
TXN00000424,CLI000337,2023-03-11,AJUSTE,2734.18,00,SP-CORE-02,BR,BR-8306070814
TXN00000425,CLI000426,2023-08-27,PAGAMENTO,1112.84,00,BA-CORE-01,BR,BR-8083429496
TXN00000426,CLI000624,2023-06-07,PAGAMENTO,1632.45,00,SP-CORE-01,BR,BR-1501119337
TXN00000427,CLI000509,2023-04-21,FATURA,2929.02,02,SP-CORE-02,BR,BR-5454792171
TXN00000428,CLI000829,2023-07-22,ESTORNO,-1806.84,02,RJ-CORE-01,BR,BR-9572442790
TXN00000429,CLI000209,2023-10-12,PAGAMENTO,2623.31,01,SP-CORE-01,BR,BR-1498733671
TXN00000430,CLI000821,2023-03-04,AJUSTE,61.61,01,SP-CORE-02,BR,BR-3308745090
TXN00000431,CLI000154,2023-12-18,ESTORNO,-2213.44,00,BA-CORE-01,BR,BR-6964188417
TXN00000432,CLI000680,2023-02-03,FATURA,708.17,10,SP-CORE-02,BR,BR-7615076397
TXN00000433,CLI000888,2023-01-22,FATURA,3299.14,00,SP-CORE-02,BR,BR-4120719599
TXN00000434,CLI000440,2023-09-12,PAGAMENTO,122.6,10,SP-CORE-02,BR,BR-9097790557
TXN00000435,CLI000504,2023-05-21,AJUSTE,993.89,01,SP-CORE-01,BR,BR-3812868150
TXN00000436,CLI000282,2023-09-13,ESTORNO,-1453.73,10,SP-CORE-01,BR,BR-8875651818
TXN00000437,CLI000784,2023-04-13,PAGAMENTO,2256.43,01,BA-CORE-01,BR,BR-7939173425
TXN00000438,CLI000796,2023-09-03,ESTORNO,1914.92,10,RJ-CORE-01,BR,BR-2201474778
TXN00000439,CLI000967,2023-04-03,ESTORNO,-110.7,01,SP-CORE-01,BR,BR-8259700175
TXN00000440,CLI000546,2023-10-27,ESTORNO,3498.63,01,SP-CORE-01,BR,BR-6228133486
TXN00000441,CLI000361,2023-04-23,FATURA,2023.41,10,RJ-CORE-01,BR,BR-2557724698
TXN00000442,CLI000721,2023-10-31,AJUSTE,1126.66,02,BA-CORE-01,BR,BR-8064477344
TXN00000443,CLI000360,2023-10-16,AJUSTE,3320.32,10,BA-CORE-01,BR,BR-5555027957
TXN00000444,CLI000041,2023-01-20,PAGAMENTO,334.1,01,BA-CORE-01,BR,BR-2184901787
TXN00000445,CLI000364,2023-01-01,PAGAMENTO,1174.43,01,SP-CORE-02,BR,BR-5158416864
TXN00000446,CLI000149,2023-01-31,ESTORNO,96.26,01,SP-CORE-01,BR,BR-8834841054
TXN00000447,CLI000661,2023-12-27,ESTORNO,-3297.89,10,BA-CORE-01,BR,BR-9983668939
TXN00000448,CLI000357,2023-03-22,AJUSTE,2568.59,10,MG-CORE-01,BR,BR-5170814022
TXN00000449,CLI000604,2023-04-25,ESTORNO,2336.05,01,MG-CORE-01,BR,BR-2432410914
TXN00000450,CLI000373,2023-04-01,AJUSTE,2556.33,10,BA-CORE-01,BR,BR-5246953455
TXN00000451,CLI000160,2023-11-10,ESTORNO,-788.72,00,MG-CORE-01,BR,BR-1881351238
TXN00000452,CLI000915,2023-06-27,AJUSTE,3438.68,01,SP-CORE-01,BR,BR-3380304322
TXN00000453,CLI000222,2023-05-16,FATURA,749.7,00,RJ-CORE-01,BR,BR-3518496186
TXN00000454,CLI001010,2023-01-25,FATURA,1363.06,10,SP-CORE-02,BR,BR-6295689007
TXN00000455,CLI000462,2023-06-29,PAGAMENTO,1920.16,00,MG-CORE-01,BR,BR-4325887726
TXN00000456,CLI000653,2023-08-20,AJUSTE,276.51,00,RJ-CORE-01,BR,BR-3559721644
TXN00000457,CLI001121,2023-02-23,ESTORNO,278.22,01,MG-CORE-01,BR,BR-5226368665
TXN00000458,CLI000338,2023-06-23,FATURA,2087.23,10,SP-CORE-01,BR,BR-5241397494
TXN00000459,CLI000839,2023-03-22,PAGAMENTO,99815.62,4F,SANTOS-PORT-07,KY,OFFSHORE-177589RI
TXN00000460,CLI001126,2023-12-05,ESTORNO,-999.7,01,SP-CORE-01,BR,BR-5763350700
TXN00000461,CLI000604,2023-03-20,PAGAMENTO,209.68,00,MG-CORE-01,BR,BR-3163970710
TXN00000462,CLI000168,2023-04-13,PAGAMENTO,357.51,01,SP-CORE-02,BR,BR-9776185998
TXN00000463,CLI000543,2023-03-01,PAGAMENTO,1093.07,10,MG-CORE-01,BR,BR-7534583219
TXN00000464,CLI000757,2023-11-25,FATURA,1913.56,01,RJ-CORE-01,BR,BR-5140460939
TXN00000465,CLI000464,2023-08-17,AJUSTE,175.27,10,MG-CORE-01,BR,BR-7019900273
TXN00000466,CLI000848,2023-10-16,ESTORNO,234.51,00,SP-CORE-01,BR,BR-3946766309
TXN00000467,CLI001097,2023-10-11,AJUSTE,232.22,10,BA-CORE-01,BR,BR-9202102595
TXN00000468,CLI000809,2023-10-21,PAGAMENTO,3088.16,10,RJ-CORE-01,BR,BR-5641959772
TXN00000469,CLI000355,2023-09-15,FATURA,2007.85,01,SP-CORE-01,BR,BR-3612617557
TXN00000470,CLI000161,2023-04-19,AJUSTE,2833.44,01,SP-CORE-01,BR,BR-1282103057
TXN00000471,CLI000655,2023-04-14,PAGAMENTO,3490.5,01,BA-CORE-01,BR,BR-6691628146
TXN00000472,CLI000566,2023-02-14,FATURA,1370.59,10,BA-CORE-01,BR,BR-7573691558
TXN00000473,CLI000307,2023-01-07,PAGAMENTO,2757.2,10,SP-CORE-01,BR,BR-7895255573
TXN00000474,CLI000207,2023-10-18,AJUSTE,2066.01,00,SP-CORE-01,BR,BR-4014119648
TXN00000475,CLI001172,2023-10-02,ESTORNO,3082.87,10,RJ-CORE-01,BR,BR-6218484323
TXN00000476,CLI000823,2023-01-20,PAGAMENTO,619.26,10,SP-CORE-02,BR,BR-6276339732
TXN00000477,CLI000974,2023-07-22,FATURA,3115.72,02,SP-CORE-02,BR,BR-7242730249
TXN00000478,CLI000202,2023-07-10,ESTORNO,90.41,02,RJ-CORE-01,BR,BR-5703357871
TXN00000479,CLI000854,2023-03-10,AJUSTE,1065.67,10,RJ-CORE-01,BR,BR-7127904756
TXN00000480,CLI000766,2023-04-07,FATURA,1557.17,10,MG-CORE-01,BR,BR-8151583833
TXN00000481,CLI000827,2023-09-21,FATURA,2774.39,00,RJ-CORE-01,BR,BR-9259157845
TXN00000482,CLI000412,2023-09-26,AJUSTE,3080.08,00,SP-CORE-02,BR,BR-1288335378
TXN00000483,CLI000562,2023-05-08,FATURA,135.09,00,RJ-CORE-01,BR,BR-4572433066
TXN00000484,CLI000914,2023-08-26,ESTORNO,-1777.84,00,SP-CORE-01,BR,BR-5695387521
TXN00000485,CLI000530,2023-08-31,AJUSTE,2062.34,02,RJ-CORE-01,BR,BR-8468071953
TXN00000486,CLI000439,2023-05-26,FATURA,115.53,00,SP-CORE-02,BR,BR-4486522557
TXN00000487,CLI001052,2023-11-28,AJUSTE,803.39,01,RJ-CORE-01,BR,BR-3389594115
TXN00000488,CLI000018,2023-12-16,FATURA,50.96,01,SP-CORE-02,BR,BR-5819946657
TXN00000489,CLI000772,2023-05-10,AJUSTE,2137.04,02,RJ-CORE-01,BR,BR-8517413631
TXN00000490,CLI000814,2023-08-24,ESTORNO,896.96,10,RJ-CORE-01,BR,BR-4096932037
TXN00000491,CLI000579,2023-01-04,FATURA,1800.07,02,BA-CORE-01,BR,BR-9454207717
TXN00000492,CLI000568,2023-12-17,ESTORNO,396.2,00,RJ-CORE-01,BR,BR-7873709012
TXN00000493,CLI000493,2023-12-02,ESTORNO,2494.61,02,SP-CORE-02,BR,BR-2510308881
TXN00000494,CLI001019,2023-11-04,FATURA,1426.26,02,SP-CORE-02,BR,BR-1913706213
TXN00000495,CLI001172,2023-05-13,ESTORNO,3176.05,10,MG-CORE-01,BR,BR-8115628227
TXN00000496,CLI000735,2023-06-25,AJUSTE,2548.39,01,BA-CORE-01,BR,BR-5759761714
TXN00000497,CLI000530,2023-03-29,ESTORNO,-2945.42,01,RJ-CORE-01,BR,BR-2578662692
TXN00000498,CLI000458,2023-12-15,AJUSTE,3150.58,00,SP-CORE-02,BR,BR-8570333548
TXN00000499,CLI000950,2023-08-04,ESTORNO,2762.55,02,RJ-CORE-01,BR,BR-3465740756
TXN00000500,CLI001025,2023-08-29,FATURA,206.8,00,MG-CORE-01,BR,BR-8761956684
TXN00000501,CLI000309,2023-12-15,FATURA,1348.21,02,MG-CORE-01,BR,BR-9702693937
TXN00000502,CLI000370,2023-04-13,AJUSTE,1212.49,10,SP-CORE-02,BR,BR-2148679234
TXN00000503,CLI000010,2023-09-07,FATURA,1177.55,01,RJ-CORE-01,BR,BR-6069848439
TXN00000504,CLI001003,2023-05-21,PAGAMENTO,748.65,01,BA-CORE-01,BR,BR-6754503097
TXN00000505,CLI000978,2023-03-08,FATURA,2158.39,10,MG-CORE-01,BR,BR-1026224160
TXN00000506,CLI000660,2023-01-03,PAGAMENTO,151.28,01,RJ-CORE-01,BR,BR-4736031885
TXN00000507,CLI000640,2023-01-10,AJUSTE,2375.08,01,SP-CORE-02,BR,BR-2721355673
TXN00000508,CLI000094,2023-02-22,AJUSTE,1354.76,02,SP-CORE-02,BR,BR-1131671246
TXN00000509,CLI001004,2023-05-29,ESTORNO,-1606.62,02,MG-CORE-01,BR,BR-6218955985
TXN00000510,CLI000269,2023-04-07,ESTORNO,-593.79,10,SP-CORE-01,BR,BR-7098134112
TXN00000511,CLI000077,2023-01-12,AJUSTE,2072.13,01,SP-CORE-01,BR,BR-2464137110
TXN00000512,CLI000222,2023-11-24,PAGAMENTO,910.15,00,BA-CORE-01,BR,BR-6884333221
TXN00000513,CLI000254,2023-01-25,FATURA,2420.33,10,MG-CORE-01,BR,BR-8394198376
TXN00000514,CLI000207,2023-08-31,ESTORNO,-2462.5,01,SP-CORE-01,BR,BR-1225953184
